AcademicYear	AggregateLevel	CountyCode	DistrictCode	SchoolCode	CountyName	DistrictName	SchoolName	Charter	ReportingCategory	CumulativeEnrollment
2020-21	C	01			Alameda			Yes	RD	413
2020-21	C	01			Alameda			Yes	RF	427
2020-21	C	01			Alameda			Yes	RH	12490
2020-21	C	01			Alameda			Yes	RI	52
2020-21	C	01			Alameda			Yes	RP	191
2020-21	C	01			Alameda			Yes	RT	1189
2020-21	C	01			Alameda			Yes	RW	2072
2020-21	C	01			Alameda			Yes	SD	2685
2020-21	C	01			Alameda			Yes	SE	6288
2020-21	C	01			Alameda			Yes	SF	93
2020-21	C	01			Alameda			Yes	SH	260
2020-21	C	01			Alameda			Yes	SM	*
2020-21	C	01			Alameda			Yes	SS	16389
2020-21	C	01			Alameda			Yes	TA	23693
2020-21	C	02			Alpine			All	GF	45
2020-21	C	02			Alpine			All	GM	47
2020-21	C	02			Alpine			All	RA	*
2020-21	C	02			Alpine			All	RB	*
2020-21	C	02			Alpine			All	RD	*
2020-21	C	02			Alpine			All	RF	*
2020-21	C	02			Alpine			All	RH	*
2020-21	C	02			Alpine			All	RI	35
2020-21	C	02			Alpine			All	RP	*
2020-21	C	02			Alpine			All	RT	*
2020-21	C	02			Alpine			All	RW	41
2020-21	C	02			Alpine			All	SD	14
2020-21	C	02			Alpine			All	SE	*
2020-21	C	02			Alpine			All	SF	*
2020-21	C	02			Alpine			All	SH	13
2020-21	C	02			Alpine			All	SS	56
2020-21	C	02			Alpine			All	TA	92
2020-21	C	02			Alpine			No 	GF	45
2020-21	C	02			Alpine			No 	GM	47
2020-21	C	02			Alpine			No 	RA	*
2020-21	C	02			Alpine			No 	RB	*
2020-21	C	02			Alpine			No 	RD	*
2020-21	C	02			Alpine			No 	RF	*
2020-21	C	02			Alpine			No 	RH	*
2020-21	C	02			Alpine			No 	RI	35
2020-21	C	02			Alpine			No 	RP	*
2020-21	C	02			Alpine			No 	RT	*
2020-21	C	02			Alpine			No 	RW	41
2020-21	C	02			Alpine			No 	SD	14
2020-21	C	02			Alpine			No 	SE	*
2020-21	C	02			Alpine			No 	SF	*
2020-21	C	02			Alpine			No 	SH	13
2020-21	C	02			Alpine			No 	SS	56
2020-21	C	02			Alpine			No 	TA	92
2020-21	C	03			Amador			All	GF	2011
2020-21	C	03			Amador			All	GM	2153
2020-21	C	03			Amador			All	GX	*
2020-21	C	03			Amador			All	RA	18
2020-21	C	03			Amador			All	RB	19
2020-21	C	03			Amador			All	RD	43
2020-21	C	03			Amador			All	RF	19
2020-21	C	03			Amador			All	RH	976
2020-21	C	03			Amador			All	RI	85
2020-21	C	03			Amador			All	RP	*
2020-21	C	03			Amador			All	RT	290
2020-21	C	03			Amador			All	RW	2710
2020-21	C	03			Amador			All	SD	837
2020-21	C	03			Amador			All	SE	125
2020-21	C	03			Amador			All	SF	43
2020-21	C	03			Amador			All	SH	153
2020-21	C	03			Amador			All	SM	25
2020-21	C	03			Amador			All	SS	1895
2020-21	C	03			Amador			All	TA	4166
2020-21	C	03			Amador			No 	GF	2011
2020-21	C	03			Amador			No 	GM	2153
2020-21	C	03			Amador			No 	GX	*
2020-21	C	03			Amador			No 	RA	18
2020-21	C	03			Amador			No 	RB	19
2020-21	C	03			Amador			No 	RD	43
2020-21	C	03			Amador			No 	RF	19
2020-21	C	03			Amador			No 	RH	976
2020-21	C	03			Amador			No 	RI	85
2020-21	C	03			Amador			No 	RP	*
2020-21	C	03			Amador			No 	RT	290
2020-21	C	03			Amador			No 	RW	2710
2020-21	C	03			Amador			No 	SD	837
2020-21	C	03			Amador			No 	SE	125
2020-21	C	03			Amador			No 	SF	43
2020-21	C	03			Amador			No 	SH	153
2020-21	C	03			Amador			No 	SM	25
2020-21	C	03			Amador			No 	SS	1895
2020-21	C	03			Amador			No 	TA	4166
2020-21	C	04			Butte			All	GF	14762
2020-21	C	04			Butte			All	GM	15627
2020-21	C	04			Butte			All	GX	51
2020-21	C	04			Butte			All	RA	1785
2020-21	C	04			Butte			All	RB	613
2020-21	C	04			Butte			All	RD	496
2020-21	C	04			Butte			All	RF	122
2020-21	C	04			Butte			All	RH	7789
2020-21	C	04			Butte			All	RI	652
2020-21	C	04			Butte			All	RP	93
2020-21	C	04			Butte			All	RT	2034
2020-21	C	04			Butte			All	RW	16856
2020-21	C	04			Butte			All	SD	4543
2020-21	C	04			Butte			All	SE	2054
2020-21	C	04			Butte			All	SF	387
2020-21	C	04			Butte			All	SH	1524
2020-21	C	04			Butte			All	SM	72
2020-21	C	04			Butte			All	SS	19640
2020-21	C	04			Butte			All	TA	30440
2020-21	C	04			Butte			No 	GF	12677
2020-21	C	04			Butte			No 	GM	13706
2020-21	C	04			Butte			No 	GX	30
2020-21	C	04			Butte			No 	RA	1707
2020-21	C	04			Butte			No 	RB	543
2020-21	C	04			Butte			No 	RD	454
2020-21	C	04			Butte			No 	RF	112
2020-21	C	04			Butte			No 	RH	7126
2020-21	C	04			Butte			No 	RI	595
2020-21	C	04			Butte			No 	RP	84
2020-21	C	04			Butte			No 	RT	1698
2020-21	C	04			Butte			No 	RW	14094
2020-21	C	04			Butte			No 	SD	3937
2020-21	C	04			Butte			No 	SE	1984
2020-21	C	04			Butte			No 	SF	353
2020-21	C	04			Butte			No 	SH	1253
2020-21	C	04			Butte			No 	SM	71
2020-21	C	04			Butte			No 	SS	17691
2020-21	C	04			Butte			No 	TA	26413
2020-21	C	04			Butte			Yes	GF	2337
2020-21	C	04			Butte			Yes	GM	2138
2020-21	C	04			Butte			Yes	GX	25
2020-21	C	04			Butte			Yes	RA	79
2020-21	C	04			Butte			Yes	RB	80
2020-21	C	04			Butte			Yes	RD	51
2020-21	C	04			Butte			Yes	RF	11
2020-21	C	04			Butte			Yes	RH	740
2020-21	C	04			Butte			Yes	RI	68
2020-21	C	04			Butte			Yes	RP	*
2020-21	C	04			Butte			Yes	RT	365
2020-21	C	04			Butte			Yes	RW	3096
2020-21	C	04			Butte			Yes	SD	669
2020-21	C	04			Butte			Yes	SE	75
2020-21	C	04			Butte			Yes	SF	44
2020-21	C	04			Butte			Yes	SH	314
2020-21	C	04			Butte			Yes	SM	*
2020-21	C	04			Butte			Yes	SS	2242
2020-21	C	04			Butte			Yes	TA	4500
2020-21	C	05			Calaveras			All	GF	2607
2020-21	C	05			Calaveras			All	GM	2865
2020-21	C	05			Calaveras			All	RA	32
2020-21	C	05			Calaveras			All	RB	44
2020-21	C	05			Calaveras			All	RD	32
2020-21	C	05			Calaveras			All	RF	15
2020-21	C	05			Calaveras			All	RH	1220
2020-21	C	05			Calaveras			All	RI	86
2020-21	C	05			Calaveras			All	RP	*
2020-21	C	05			Calaveras			All	RT	339
2020-21	C	05			Calaveras			All	RW	3695
2020-21	C	05			Calaveras			All	SD	1030
2020-21	C	05			Calaveras			All	SE	216
2020-21	C	05			Calaveras			All	SF	98
2020-21	C	05			Calaveras			All	SH	166
2020-21	C	05			Calaveras			All	SS	2837
2020-21	C	05			Calaveras			All	TA	5472
2020-21	C	05			Calaveras			No 	GF	2372
2020-21	C	05			Calaveras			No 	GM	2644
2020-21	C	05			Calaveras			No 	RA	31
2020-21	C	05			Calaveras			No 	RB	39
2020-21	C	05			Calaveras			No 	RD	32
2020-21	C	05			Calaveras			No 	RF	15
2020-21	C	05			Calaveras			No 	RH	1150
2020-21	C	05			Calaveras			No 	RI	79
2020-21	C	05			Calaveras			No 	RP	*
2020-21	C	05			Calaveras			No 	RT	310
2020-21	C	05			Calaveras			No 	RW	3352
2020-21	C	05			Calaveras			No 	SD	916
2020-21	C	05			Calaveras			No 	SE	213
2020-21	C	05			Calaveras			No 	SF	94
2020-21	C	05			Calaveras			No 	SH	166
2020-21	C	05			Calaveras			No 	SS	2640
2020-21	C	05			Calaveras			No 	TA	5016
2020-21	C	05			Calaveras			Yes	GF	251
2020-21	C	05			Calaveras			Yes	GM	240
2020-21	C	05			Calaveras			Yes	RA	*
2020-21	C	05			Calaveras			Yes	RB	*
2020-21	C	05			Calaveras			Yes	RD	*
2020-21	C	05			Calaveras			Yes	RF	*
2020-21	C	05			Calaveras			Yes	RH	76
2020-21	C	05			Calaveras			Yes	RI	*
2020-21	C	05			Calaveras			Yes	RP	*
2020-21	C	05			Calaveras			Yes	RT	32
2020-21	C	05			Calaveras			Yes	RW	367
2020-21	C	05			Calaveras			Yes	SD	121
2020-21	C	05			Calaveras			Yes	SE	*
2020-21	C	05			Calaveras			Yes	SF	*
2020-21	C	05			Calaveras			Yes	SH	*
2020-21	C	05			Calaveras			Yes	SS	215
2020-21	C	05			Calaveras			Yes	TA	491
2020-21	C	06			Colusa			All	GF	2318
2020-21	C	06			Colusa			All	GM	2539
2020-21	C	06			Colusa			All	GX	*
2020-21	C	06			Colusa			All	RA	55
2020-21	C	06			Colusa			All	RB	40
2020-21	C	06			Colusa			All	RD	15
2020-21	C	06			Colusa			All	RF	*
2020-21	C	06			Colusa			All	RH	3842
2020-21	C	06			Colusa			All	RI	63
2020-21	C	06			Colusa			All	RP	*
2020-21	C	06			Colusa			All	RT	37
2020-21	C	06			Colusa			All	RW	797
2020-21	C	06			Colusa			All	SD	651
2020-21	C	06			Colusa			All	SE	1872
2020-21	C	06			Colusa			All	SF	50
2020-21	C	06			Colusa			All	SH	442
2020-21	C	06			Colusa			All	SM	280
2020-21	C	06			Colusa			All	SS	3610
2020-21	C	06			Colusa			All	TA	4860
2020-21	C	06			Colusa			No 	GF	2318
2020-21	C	06			Colusa			No 	GM	2539
2020-21	C	06			Colusa			No 	GX	*
2020-21	C	06			Colusa			No 	RA	55
2020-21	C	06			Colusa			No 	RB	40
2020-21	C	06			Colusa			No 	RD	15
2020-21	C	06			Colusa			No 	RF	*
2020-21	C	06			Colusa			No 	RH	3842
2020-21	C	06			Colusa			No 	RI	63
2020-21	C	06			Colusa			No 	RP	*
2020-21	C	06			Colusa			No 	RT	37
2020-21	C	06			Colusa			No 	RW	797
2020-21	C	06			Colusa			No 	SD	651
2020-21	C	06			Colusa			No 	SE	1872
2020-21	C	06			Colusa			No 	SF	50
2020-21	C	06			Colusa			No 	SH	442
2020-21	C	06			Colusa			No 	SM	280
2020-21	C	06			Colusa			No 	SS	3610
2020-21	C	06			Colusa			No 	TA	4860
2020-21	C	07			Contra Costa			All	GF	86154
2020-21	C	07			Contra Costa			All	GM	91312
2020-21	C	07			Contra Costa			All	GX	52
2020-21	C	07			Contra Costa			All	RA	23812
2020-21	C	07			Contra Costa			All	RB	15158
2020-21	C	07			Contra Costa			All	RD	2733
2020-21	C	07			Contra Costa			All	RF	7316
2020-21	C	07			Contra Costa			All	RH	65918
2020-21	C	07			Contra Costa			All	RI	531
2020-21	C	07			Contra Costa			All	RP	1061
2020-21	C	07			Contra Costa			All	RT	12024
2020-21	C	07			Contra Costa			All	RW	48965
2020-21	C	07			Contra Costa			All	SD	23486
2020-21	C	07			Contra Costa			All	SE	29229
2020-21	C	07			Contra Costa			All	SF	768
2020-21	C	07			Contra Costa			All	SH	2443
2020-21	C	07			Contra Costa			All	SM	*
2020-21	C	07			Contra Costa			All	SS	73996
2020-21	C	07			Contra Costa			All	TA	177518
2020-21	C	07			Contra Costa			No 	GF	79975
2020-21	C	07			Contra Costa			No 	GM	85158
2020-21	C	07			Contra Costa			No 	GX	41
2020-21	C	07			Contra Costa			No 	RA	23267
2020-21	C	07			Contra Costa			No 	RB	13969
2020-21	C	07			Contra Costa			No 	RD	2526
2020-21	C	07			Contra Costa			No 	RF	7055
2020-21	C	07			Contra Costa			No 	RH	58516
2020-21	C	07			Contra Costa			No 	RI	494
2020-21	C	07			Contra Costa			No 	RP	1009
2020-21	C	07			Contra Costa			No 	RT	11389
2020-21	C	07			Contra Costa			No 	RW	46949
2020-21	C	07			Contra Costa			No 	SD	22013
2020-21	C	07			Contra Costa			No 	SE	26483
2020-21	C	07			Contra Costa			No 	SF	750
2020-21	C	07			Contra Costa			No 	SH	2285
2020-21	C	07			Contra Costa			No 	SM	*
2020-21	C	07			Contra Costa			No 	SS	66575
2020-21	C	07			Contra Costa			No 	TA	165174
2020-21	C	07			Contra Costa			Yes	GF	6300
2020-21	C	07			Contra Costa			Yes	GM	6277
2020-21	C	07			Contra Costa			Yes	GX	11
2020-21	C	07			Contra Costa			Yes	RA	553
2020-21	C	07			Contra Costa			Yes	RB	1223
2020-21	C	07			Contra Costa			Yes	RD	210
2020-21	C	07			Contra Costa			Yes	RF	263
2020-21	C	07			Contra Costa			Yes	RH	7544
2020-21	C	07			Contra Costa			Yes	RI	37
2020-21	C	07			Contra Costa			Yes	RP	55
2020-21	C	07			Contra Costa			Yes	RT	650
2020-21	C	07			Contra Costa			Yes	RW	2053
2020-21	C	07			Contra Costa			Yes	SD	1500
2020-21	C	07			Contra Costa			Yes	SE	2804
2020-21	C	07			Contra Costa			Yes	SF	20
2020-21	C	07			Contra Costa			Yes	SH	162
2020-21	C	07			Contra Costa			Yes	SS	7585
2020-21	C	07			Contra Costa			Yes	TA	12588
2020-21	C	08			Del Norte			All	GF	2162
2020-21	C	08			Del Norte			All	GM	2199
2020-21	C	08			Del Norte			All	GX	*
2020-21	C	08			Del Norte			All	RA	185
2020-21	C	08			Del Norte			All	RB	30
2020-21	C	08			Del Norte			All	RD	*
2020-21	C	08			Del Norte			All	RF	20
2020-21	C	08			Del Norte			All	RH	979
2020-21	C	08			Del Norte			All	RI	616
2020-21	C	08			Del Norte			All	RP	*
2020-21	C	08			Del Norte			All	RT	343
2020-21	C	08			Del Norte			All	RW	2189
2020-21	C	08			Del Norte			All	SD	744
2020-21	C	08			Del Norte			All	SE	264
2020-21	C	08			Del Norte			All	SF	94
2020-21	C	08			Del Norte			All	SH	235
2020-21	C	08			Del Norte			All	SS	2988
2020-21	C	08			Del Norte			All	TA	4366
2020-21	C	08			Del Norte			No 	GF	1842
2020-21	C	08			Del Norte			No 	GM	1930
2020-21	C	08			Del Norte			No 	GX	*
2020-21	C	08			Del Norte			No 	RA	180
2020-21	C	08			Del Norte			No 	RB	27
2020-21	C	08			Del Norte			No 	RD	*
2020-21	C	08			Del Norte			No 	RF	17
2020-21	C	08			Del Norte			No 	RH	877
2020-21	C	08			Del Norte			No 	RI	569
2020-21	C	08			Del Norte			No 	RP	*
2020-21	C	08			Del Norte			No 	RT	272
2020-21	C	08			Del Norte			No 	RW	1830
2020-21	C	08			Del Norte			No 	SD	635
2020-21	C	08			Del Norte			No 	SE	255
2020-21	C	08			Del Norte			No 	SF	90
2020-21	C	08			Del Norte			No 	SH	203
2020-21	C	08			Del Norte			No 	SS	2594
2020-21	C	08			Del Norte			No 	TA	3776
2020-21	C	08			Del Norte			Yes	GF	359
2020-21	C	08			Del Norte			Yes	GM	317
2020-21	C	08			Del Norte			Yes	GX	*
2020-21	C	08			Del Norte			Yes	RA	*
2020-21	C	08			Del Norte			Yes	RB	*
2020-21	C	08			Del Norte			Yes	RD	*
2020-21	C	08			Del Norte			Yes	RF	*
2020-21	C	08			Del Norte			Yes	RH	114
2020-21	C	08			Del Norte			Yes	RI	69
2020-21	C	08			Del Norte			Yes	RP	*
2020-21	C	08			Del Norte			Yes	RT	84
2020-21	C	08			Del Norte			Yes	RW	399
2020-21	C	08			Del Norte			Yes	SD	136
2020-21	C	08			Del Norte			Yes	SE	12
2020-21	C	08			Del Norte			Yes	SF	*
2020-21	C	08			Del Norte			Yes	SH	36
2020-21	C	08			Del Norte			Yes	SS	467
2020-21	C	08			Del Norte			Yes	TA	677
2020-21	C	09			El Dorado			All	GF	15673
2020-21	C	09			El Dorado			All	GM	16324
2020-21	C	09			El Dorado			All	GX	17
2020-21	C	09			El Dorado			All	RA	1293
2020-21	C	09			El Dorado			All	RB	376
2020-21	C	09			El Dorado			All	RD	235
2020-21	C	09			El Dorado			All	RF	437
2020-21	C	09			El Dorado			All	RH	6534
2020-21	C	09			El Dorado			All	RI	253
2020-21	C	09			El Dorado			All	RP	78
2020-21	C	09			El Dorado			All	RT	1747
2020-21	C	09			El Dorado			All	RW	21061
2020-21	C	09			El Dorado			All	SD	4658
2020-21	C	09			El Dorado			All	SE	2019
2020-21	C	09			El Dorado			All	SF	348
2020-21	C	09			El Dorado			All	SH	699
2020-21	C	09			El Dorado			All	SS	10293
2020-21	C	09			El Dorado			All	TA	32014
2020-21	C	09			El Dorado			No 	GF	12001
2020-21	C	09			El Dorado			No 	GM	12685
2020-21	C	09			El Dorado			No 	GX	16
2020-21	C	09			El Dorado			No 	RA	1047
2020-21	C	09			El Dorado			No 	RB	191
2020-21	C	09			El Dorado			No 	RD	75
2020-21	C	09			El Dorado			No 	RF	384
2020-21	C	09			El Dorado			No 	RH	5524
2020-21	C	09			El Dorado			No 	RI	213
2020-21	C	09			El Dorado			No 	RP	54
2020-21	C	09			El Dorado			No 	RT	1258
2020-21	C	09			El Dorado			No 	RW	15956
2020-21	C	09			El Dorado			No 	SD	3730
2020-21	C	09			El Dorado			No 	SE	1755
2020-21	C	09			El Dorado			No 	SF	180
2020-21	C	09			El Dorado			No 	SH	608
2020-21	C	09			El Dorado			No 	SS	8073
2020-21	C	09			El Dorado			No 	TA	24702
2020-21	C	09			El Dorado			Yes	GF	3831
2020-21	C	09			El Dorado			Yes	GM	3804
2020-21	C	09			El Dorado			Yes	GX	*
2020-21	C	09			El Dorado			Yes	RA	271
2020-21	C	09			El Dorado			Yes	RB	186
2020-21	C	09			El Dorado			Yes	RD	169
2020-21	C	09			El Dorado			Yes	RF	58
2020-21	C	09			El Dorado			Yes	RH	1054
2020-21	C	09			El Dorado			Yes	RI	45
2020-21	C	09			El Dorado			Yes	RP	26
2020-21	C	09			El Dorado			Yes	RT	510
2020-21	C	09			El Dorado			Yes	RW	5319
2020-21	C	09			El Dorado			Yes	SD	975
2020-21	C	09			El Dorado			Yes	SE	271
2020-21	C	09			El Dorado			Yes	SF	182
2020-21	C	09			El Dorado			Yes	SH	100
2020-21	C	09			El Dorado			Yes	SS	2326
2020-21	C	09			El Dorado			Yes	TA	7638
2020-21	C	10			Fresno			All	GF	103707
2020-21	C	10			Fresno			All	GM	109027
2020-21	C	10			Fresno			All	GX	58
2020-21	C	10			Fresno			All	RA	19853
2020-21	C	10			Fresno			All	RB	10406
2020-21	C	10			Fresno			All	RD	692
2020-21	C	10			Fresno			All	RF	1584
2020-21	C	10			Fresno			All	RH	139834
2020-21	C	10			Fresno			All	RI	1237
2020-21	C	10			Fresno			All	RP	516
2020-21	C	10			Fresno			All	RT	4879
2020-21	C	10			Fresno			All	RW	33791
2020-21	C	10			Fresno			All	SD	23971
2020-21	C	10			Fresno			All	SE	39506
2020-21	C	10			Fresno			All	SF	2384
2020-21	C	10			Fresno			All	SH	3635
2020-21	C	10			Fresno			All	SM	4597
2020-21	C	10			Fresno			All	SS	165666
2020-21	C	10			Fresno			All	TA	212792
2020-21	C	10			Fresno			No 	GF	95041
2020-21	C	10			Fresno			No 	GM	100587
2020-21	C	10			Fresno			No 	GX	46
2020-21	C	10			Fresno			No 	RA	19262
2020-21	C	10			Fresno			No 	RB	9420
2020-21	C	10			Fresno			No 	RD	549
2020-21	C	10			Fresno			No 	RF	1468
2020-21	C	10			Fresno			No 	RH	129450
2020-21	C	10			Fresno			No 	RI	1130
2020-21	C	10			Fresno			No 	RP	481
2020-21	C	10			Fresno			No 	RT	4304
2020-21	C	10			Fresno			No 	RW	29610
2020-21	C	10			Fresno			No 	SD	22193
2020-21	C	10			Fresno			No 	SE	38035
2020-21	C	10			Fresno			No 	SF	2222
2020-21	C	10			Fresno			No 	SH	3173
2020-21	C	10			Fresno			No 	SM	4540
2020-21	C	10			Fresno			No 	SS	154094
2020-21	C	10			Fresno			No 	TA	195674
2020-21	C	10			Fresno			Yes	GF	9583
2020-21	C	10			Fresno			Yes	GM	9415
2020-21	C	10			Fresno			Yes	GX	13
2020-21	C	10			Fresno			Yes	RA	661
2020-21	C	10			Fresno			Yes	RB	1166
2020-21	C	10			Fresno			Yes	RD	155
2020-21	C	10			Fresno			Yes	RF	119
2020-21	C	10			Fresno			Yes	RH	11548
2020-21	C	10			Fresno			Yes	RI	130
2020-21	C	10			Fresno			Yes	RP	38
2020-21	C	10			Fresno			Yes	RT	628
2020-21	C	10			Fresno			Yes	RW	4566
2020-21	C	10			Fresno			Yes	SD	1965
2020-21	C	10			Fresno			Yes	SE	1639
2020-21	C	10			Fresno			Yes	SF	215
2020-21	C	10			Fresno			Yes	SH	530
2020-21	C	10			Fresno			Yes	SM	80
2020-21	C	10			Fresno			Yes	SS	13148
2020-21	C	10			Fresno			Yes	TA	19011
2020-21	C	11			Glenn			All	GF	3093
2020-21	C	11			Glenn			All	GM	3354
2020-21	C	11			Glenn			All	GX	*
2020-21	C	11			Glenn			All	RA	134
2020-21	C	11			Glenn			All	RB	36
2020-21	C	11			Glenn			All	RD	57
2020-21	C	11			Glenn			All	RF	*
2020-21	C	11			Glenn			All	RH	3532
2020-21	C	11			Glenn			All	RI	137
2020-21	C	11			Glenn			All	RP	*
2020-21	C	11			Glenn			All	RT	145
2020-21	C	11			Glenn			All	RW	2394
2020-21	C	11			Glenn			All	SD	903
2020-21	C	11			Glenn			All	SE	1207
2020-21	C	11			Glenn			All	SF	54
2020-21	C	11			Glenn			All	SH	177
2020-21	C	11			Glenn			All	SM	59
2020-21	C	11			Glenn			All	SS	4887
2020-21	C	11			Glenn			All	TA	6451
2020-21	C	11			Glenn			No 	GF	2605
2020-21	C	11			Glenn			No 	GM	2840
2020-21	C	11			Glenn			No 	GX	*
2020-21	C	11			Glenn			No 	RA	122
2020-21	C	11			Glenn			No 	RB	27
2020-21	C	11			Glenn			No 	RD	41
2020-21	C	11			Glenn			No 	RF	*
2020-21	C	11			Glenn			No 	RH	3252
2020-21	C	11			Glenn			No 	RI	114
2020-21	C	11			Glenn			No 	RP	*
2020-21	C	11			Glenn			No 	RT	85
2020-21	C	11			Glenn			No 	RW	1792
2020-21	C	11			Glenn			No 	SD	787
2020-21	C	11			Glenn			No 	SE	1169
2020-21	C	11			Glenn			No 	SF	47
2020-21	C	11			Glenn			No 	SH	164
2020-21	C	11			Glenn			No 	SM	59
2020-21	C	11			Glenn			No 	SS	4282
2020-21	C	11			Glenn			No 	TA	5447
2020-21	C	11			Glenn			Yes	GF	546
2020-21	C	11			Glenn			Yes	GM	578
2020-21	C	11			Glenn			Yes	GX	*
2020-21	C	11			Glenn			Yes	RA	12
2020-21	C	11			Glenn			Yes	RB	*
2020-21	C	11			Glenn			Yes	RD	16
2020-21	C	11			Glenn			Yes	RF	*
2020-21	C	11			Glenn			Yes	RH	311
2020-21	C	11			Glenn			Yes	RI	23
2020-21	C	11			Glenn			Yes	RP	*
2020-21	C	11			Glenn			Yes	RT	63
2020-21	C	11			Glenn			Yes	RW	690
2020-21	C	11			Glenn			Yes	SD	134
2020-21	C	11			Glenn			Yes	SE	43
2020-21	C	11			Glenn			Yes	SF	*
2020-21	C	11			Glenn			Yes	SH	15
2020-21	C	11			Glenn			Yes	SS	697
2020-21	C	11			Glenn			Yes	TA	1126
2020-21	C	12			Humboldt			All	GF	8853
2020-21	C	12			Humboldt			All	GM	9373
2020-21	C	12			Humboldt			All	GX	22
2020-21	C	12			Humboldt			All	RA	613
2020-21	C	12			Humboldt			All	RB	234
2020-21	C	12			Humboldt			All	RD	165
2020-21	C	12			Humboldt			All	RF	41
2020-21	C	12			Humboldt			All	RH	3533
2020-21	C	12			Humboldt			All	RI	1674
2020-21	C	12			Humboldt			All	RP	87
2020-21	C	12			Humboldt			All	RT	1697
2020-21	C	12			Humboldt			All	RW	10204
2020-21	C	12			Humboldt			All	SD	3392
2020-21	C	12			Humboldt			All	SE	1311
2020-21	C	12			Humboldt			All	SF	332
2020-21	C	12			Humboldt			All	SH	1032
2020-21	C	12			Humboldt			All	SM	*
2020-21	C	12			Humboldt			All	SS	11449
2020-21	C	12			Humboldt			All	TA	18248
2020-21	C	12			Humboldt			No 	GF	7561
2020-21	C	12			Humboldt			No 	GM	8043
2020-21	C	12			Humboldt			No 	GX	21
2020-21	C	12			Humboldt			No 	RA	575
2020-21	C	12			Humboldt			No 	RB	209
2020-21	C	12			Humboldt			No 	RD	123
2020-21	C	12			Humboldt			No 	RF	39
2020-21	C	12			Humboldt			No 	RH	3161
2020-21	C	12			Humboldt			No 	RI	1617
2020-21	C	12			Humboldt			No 	RP	78
2020-21	C	12			Humboldt			No 	RT	1418
2020-21	C	12			Humboldt			No 	RW	8405
2020-21	C	12			Humboldt			No 	SD	2973
2020-21	C	12			Humboldt			No 	SE	1265
2020-21	C	12			Humboldt			No 	SF	309
2020-21	C	12			Humboldt			No 	SH	980
2020-21	C	12			Humboldt			No 	SM	*
2020-21	C	12			Humboldt			No 	SS	10016
2020-21	C	12			Humboldt			No 	TA	15625
2020-21	C	12			Humboldt			Yes	GF	1382
2020-21	C	12			Humboldt			Yes	GM	1438
2020-21	C	12			Humboldt			Yes	GX	*
2020-21	C	12			Humboldt			Yes	RA	39
2020-21	C	12			Humboldt			Yes	RB	27
2020-21	C	12			Humboldt			Yes	RD	50
2020-21	C	12			Humboldt			Yes	RF	*
2020-21	C	12			Humboldt			Yes	RH	403
2020-21	C	12			Humboldt			Yes	RI	74
2020-21	C	12			Humboldt			Yes	RP	*
2020-21	C	12			Humboldt			Yes	RT	302
2020-21	C	12			Humboldt			Yes	RW	1917
2020-21	C	12			Humboldt			Yes	SD	473
2020-21	C	12			Humboldt			Yes	SE	49
2020-21	C	12			Humboldt			Yes	SF	26
2020-21	C	12			Humboldt			Yes	SH	66
2020-21	C	12			Humboldt			Yes	SS	1573
2020-21	C	12			Humboldt			Yes	TA	2823
2020-21	C	13			Imperial			All	GF	18449
